Datum,Stunde,Fleher Deich Ost stromaufwÃ¤rts,Wetter,Temperatur,Luftfeuchtigkeit,Wolken,Gefuehlte Temperatur,Regen,Wind
15.10.2017,21:00:00,1,Sonnig,18,69,0,18,0,11
15.10.2017,22:00:00,1,Sonnig,18,71,0,18,0,11
15.10.2017,23:00:00,6,Sonnig,17,73,0,17,0,10
16.10.2017,00:00:00,0,Sonnig,16,74,0,16,0,10
16.10.2017,01:00:00,0,Sonnig,16,76,0,16,0,10
16.10.2017,02:00:00,0,Sonnig,16,77,0,16,0,10
16.10.2017,03:00:00,0,Sonnig,16,79,0,16,0,10
16.10.2017,04:00:00,1,Sonnig,15,79,17,15,0,10
16.10.2017,05:00:00,13,Sonnig,15,80,33,15,0,10
16.10.2017,06:00:00,31,Sonnig,15,81,50,15,0,10
16.10.2017,07:00:00,80,Sonnig,16,77,42,16,0,10
16.10.2017,08:00:00,73,BewÃ¶lkt,17,73,33,17,0,10
16.10.2017,09:00:00,30,BewÃ¶lkt,18,70,25,18,0,10
16.10.2017,10:00:00,15,BewÃ¶lkt,19,65,17,19,0,10
16.10.2017,11:00:00,21,Sonnig,21,60,8,21,0,10
16.10.2017,12:00:00,32,Sonnig,23,55,0,23,0,10
16.10.2017,13:00:00,35,Sonnig,23,54,0,24,0,11
16.10.2017,14:00:00,63,Sonnig,24,53,0,25,0,11
16.10.2017,15:00:00,46,Sonnig,25,52,0,26,0,12
16.10.2017,16:00:00,82,Sonnig,24,54,0,24,0,12
16.10.2017,17:00:00,84,Sonnig,23,56,0,23,0,13
16.10.2017,18:00:00,66,Sonnig,22,58,0,22,0,14
16.10.2017,19:00:00,12,Sonnig,21,59,0,21,0,13
16.10.2017,20:00:00,14,Sonnig,20,60,0,20,0,13
16.10.2017,21:00:00,2,Sonnig,19,61,0,19,0,13
16.10.2017,22:00:00,10,Sonnig,19,62,0,19,0,12
16.10.2017,23:00:00,0,Sonnig,19,64,0,19,0,12
17.10.2017,00:00:00,1,Sonnig,18,65,0,18,0,11
17.10.2017,01:00:00,0,Sonnig,18,68,0,18,0,10
17.10.2017,02:00:00,0,Sonnig,18,72,0,18,0,9
17.10.2017,03:00:00,0,Sonnig,17,75,0,17,0,8
17.10.2017,04:00:00,3,Sonnig,17,78,7,17,0,8
17.10.2017,05:00:00,19,Sonnig,16,81,15,16,0,7
17.10.2017,06:00:00,34,Sonnig,16,85,22,16,0,6
17.10.2017,07:00:00,75,Sonnig,16,81,18,16,0,6
17.10.2017,08:00:00,81,Leicht bewÃ¶lkt,17,78,15,17,0,7
17.10.2017,09:00:00,19,Leicht bewÃ¶lkt,17,75,11,17,0,7
17.10.2017,10:00:00,22,Leicht bewÃ¶lkt,18,71,7,18,0,7
17.10.2017,11:00:00,26,Sonnig,19,67,4,19,0,7
17.10.2017,12:00:00,30,Sonnig,20,63,0,20,0,7
17.10.2017,13:00:00,28,Sonnig,21,62,0,21,0,6
17.10.2017,14:00:00,44,Sonnig,21,61,0,21,0,5
17.10.2017,15:00:00,40,Sonnig,22,60,0,25,0,4
17.10.2017,16:00:00,70,Sonnig,21,62,9,21,0,4
17.10.2017,17:00:00,70,Sonnig,20,64,19,20,0,5
17.10.2017,18:00:00,42,Sonnig,19,66,28,19,0,5
17.10.2017,19:00:00,15,Sonnig,19,68,23,19,0,6
17.10.2017,20:00:00,7,Leicht bewÃ¶lkt,18,70,19,18,0,7
17.10.2017,21:00:00,6,Leicht bewÃ¶lkt,17,72,14,17,0,7
17.10.2017,22:00:00,6,Leicht bewÃ¶lkt,17,74,9,17,0,7
17.10.2017,23:00:00,2,Sonnig,17,77,5,17,0,7
18.10.2017,00:00:00,1,Sonnig,16,80,0,16,0,7
18.10.2017,01:00:00,0,Sonnig,16,82,0,16,0,7
18.10.2017,02:00:00,0,Sonnig,17,83,0,17,0,7
18.10.2017,03:00:00,0,Sonnig,17,85,0,17,0,6
18.10.2017,04:00:00,2,Sonnig,16,84,0,16,0,7
18.10.2017,05:00:00,16,Sonnig,16,83,0,16,0,7
18.10.2017,06:00:00,32,Sonnig,16,83,0,16,0,7
18.10.2017,07:00:00,59,Sonnig,16,78,0,16,0,8
18.10.2017,08:00:00,77,Sonnig,16,73,0,16,0,8
18.10.2017,09:00:00,23,Sonnig,17,68,0,17,0,8
18.10.2017,10:00:00,16,Sonnig,18,63,0,18,0,8
18.10.2017,11:00:00,24,Sonnig,19,58,0,19,0,8
18.10.2017,12:00:00,20,Sonnig,21,53,0,21,0,7
18.10.2017,13:00:00,50,Sonnig,21,52,0,21,0,7
18.10.2017,14:00:00,49,Sonnig,22,51,0,24,0,6
18.10.2017,15:00:00,37,Sonnig,23,51,0,25,0,5
18.10.2017,16:00:00,71,Sonnig,23,54,0,25,0,5
18.10.2017,17:00:00,75,Sonnig,23,58,0,25,0,4
18.10.2017,18:00:00,46,Sonnig,22,61,0,25,0,3
18.10.2017,19:00:00,19,Sonnig,22,65,0,22,0,4
18.10.2017,20:00:00,6,Sonnig,21,69,0,21,0,4
18.10.2017,21:00:00,9,Sonnig,20,73,0,20,0,5
18.10.2017,22:00:00,9,Sonnig,19,76,6,19,0,5
18.10.2017,23:00:00,1,Sonnig,18,79,12,18,0,6
19.10.2017,00:00:00,1,Sonnig,17,81,18,17,0,6
19.10.2017,01:00:00,0,Sonnig,16,82,22,16,0,7
19.10.2017,02:00:00,0,Leicht bewÃ¶lkt,15,83,27,15,0,7
19.10.2017,03:00:00,0,Leicht bewÃ¶lkt,14,84,31,14,0,7
19.10.2017,04:00:00,3,Leicht bewÃ¶lkt,14,85,25,14,0,7
19.10.2017,05:00:00,14,Leicht bewÃ¶lkt,14,85,18,14,0,8
19.10.2017,06:00:00,26,Leicht bewÃ¶lkt,14,85,11,13,0,8
19.10.2017,07:00:00,61,Leicht bewÃ¶lkt,14,82,7,14,0,9
19.10.2017,08:00:00,69,Sonnig,15,78,4,15,0,10
19.10.2017,09:00:00,20,Sonnig,16,74,0,15,0,11
19.10.2017,10:00:00,17,Sonnig,17,69,0,17,0,11
19.10.2017,11:00:00,25,Sonnig,18,64,0,18,0,12
19.10.2017,12:00:00,29,Sonnig,19,59,0,19,0,12
19.10.2017,13:00:00,23,Sonnig,20,58,0,20,0,12
19.10.2017,14:00:00,33,Sonnig,21,56,0,21,0,12
19.10.2017,15:00:00,35,Sonnig,21,55,0,21,0,12
19.10.2017,16:00:00,43,Sonnig,21,57,0,21,0,12
19.10.2017,17:00:00,59,Sonnig,20,59,0,20,0,13
19.10.2017,18:00:00,51,Sonnig,20,61,0,20,0,13
19.10.2017,19:00:00,13,Sonnig,19,61,6,19,0,13
19.10.2017,20:00:00,14,Sonnig,19,61,12,19,0,13
19.10.2017,21:00:00,7,Sonnig,18,61,18,18,0,14
19.10.2017,22:00:00,8,Sonnig,18,59,26,18,0,14
19.10.2017,23:00:00,4,Leicht bewÃ¶lkt,18,57,33,18,0,15
20.10.2017,00:00:00,0,Leicht bewÃ¶lkt,18,56,41,18,0,15
20.10.2017,01:00:00,0,Leicht bewÃ¶lkt,18,56,42,18,0,16
20.10.2017,02:00:00,1,Leicht bewÃ¶lkt,17,56,44,17,0,16
20.10.2017,03:00:00,0,Leicht bewÃ¶lkt,17,56,45,17,0,16
20.10.2017,04:00:00,3,Leicht bewÃ¶lkt,17,61,56,17,0,17
20.10.2017,05:00:00,8,Leicht bewÃ¶lkt,17,66,67,17,1,18
20.10.2017,06:00:00,18,Leicht bewÃ¶lkt,16,71,78,16,1,18
20.10.2017,07:00:00,26,Leicht bewÃ¶lkt,16,72,79,16,1,20
20.10.2017,08:00:00,33,MÃ¤ÃŸiger Regenfall,16,73,79,16,1,21
20.10.2017,09:00:00,12,MÃ¤ÃŸiger Regenfall,16,74,79,16,1,23
20.10.2017,10:00:00,5,MÃ¤ÃŸiger Regenfall,16,68,73,16,1,23
20.10.2017,11:00:00,9,MÃ¤ÃŸiger bis starker Regenschauer,17,62,66,17,1,24
20.10.2017,12:00:00,8,MÃ¤ÃŸiger bis starker Regenschauer,17,57,60,17,1,24
20.10.2017,13:00:00,15,MÃ¤ÃŸiger bis starker Regenschauer,17,56,68,17,1,24
20.10.2017,14:00:00,11,MÃ¤ÃŸiger bis starker Regenschauer,16,56,76,16,1,24
20.10.2017,15:00:00,17,MÃ¤ÃŸiger bis starker Regenschauer,16,56,85,16,0,23
20.10.2017,16:00:00,27,MÃ¤ÃŸiger bis starker Regenschauer,16,57,78,15,0,23
20.10.2017,17:00:00,27,Bedeckt,15,58,72,14,0,22
20.10.2017,18:00:00,15,Bedeckt,15,59,65,13,0,22
20.10.2017,19:00:00,5,Bedeckt,14,61,49,13,0,20
20.10.2017,20:00:00,4,Leicht bewÃ¶lkt,14,62,32,12,0,19
20.10.2017,21:00:00,6,Leicht bewÃ¶lkt,13,63,16,12,0,17
20.10.2017,22:00:00,4,Leicht bewÃ¶lkt,13,64,21,11,0,16
20.10.2017,23:00:00,2,Sonnig,12,66,26,11,0,14
21.10.2017,00:00:00,0,Sonnig,12,67,31,11,0,12
21.10.2017,01:00:00,0,Sonnig,12,68,26,10,0,12
21.10.2017,02:00:00,0,Leicht bewÃ¶lkt,12,70,21,10,0,13
21.10.2017,03:00:00,0,Leicht bewÃ¶lkt,12,71,15,10,0,13
21.10.2017,04:00:00,1,Leicht bewÃ¶lkt,12,72,16,10,0,14
21.10.2017,05:00:00,0,Sonnig,12,72,17,10,0,15
21.10.2017,06:00:00,4,Sonnig,12,73,17,10,0,16
21.10.2017,07:00:00,4,Sonnig,12,75,36,11,0,15
21.10.2017,08:00:00,4,Leicht bewÃ¶lkt,13,77,56,11,0,15
21.10.2017,09:00:00,6,Leicht bewÃ¶lkt,13,79,75,12,0,14
21.10.2017,10:00:00,4,Leicht bewÃ¶lkt,14,80,83,13,0,14
21.10.2017,11:00:00,7,Bedeckt,15,81,92,14,0,14
21.10.2017,12:00:00,12,Bedeckt,15,82,100,15,0,14
21.10.2017,13:00:00,10,Bedeckt,15,79,81,15,0,15
21.10.2017,14:00:00,14,Stellenweiser Regenfall,16,77,61,16,0,16
21.10.2017,15:00:00,21,Stellenweiser Regenfall,16,74,42,16,0,17
21.10.2017,16:00:00,12,Stellenweiser Regenfall,16,72,31,15,0,17
21.10.2017,17:00:00,14,Stellenweiser Regenfall,15,70,21,15,1,16
21.10.2017,18:00:00,18,Stellenweiser Regenfall,15,67,11,14,1,16
21.10.2017,19:00:00,9,Stellenweiser Regenfall,14,66,9,13,0,16
21.10.2017,20:00:00,2,Stellenweiser Regenfall,14,66,6,12,0,16
21.10.2017,21:00:00,3,Stellenweiser Regenfall,13,65,4,12,0,16
21.10.2017,22:00:00,1,Stellenweiser Regenfall,13,65,2,11,0,17
21.10.2017,23:00:00,2,Sonnig,12,65,1,11,0,18
22.10.2017,00:00:00,1,Sonnig,12,65,0,10,0,19
22.10.2017,01:00:00,0,Sonnig,12,65,12,10,0,20
22.10.2017,02:00:00,1,Sonnig,11,66,24,9,0,21
22.10.2017,03:00:00,0,Sonnig,11,66,36,9,0,22
22.10.2017,04:00:00,1,Sonnig,11,69,52,8,0,23
22.10.2017,05:00:00,2,Leicht bewÃ¶lkt,11,72,68,8,0,24
22.10.2017,06:00:00,0,Leicht bewÃ¶lkt,10,75,85,7,1,25
22.10.2017,07:00:00,0,Leicht bewÃ¶lkt,10,76,90,7,1,26
22.10.2017,08:00:00,3,Leichter Regenfall,11,78,95,8,1,26
22.10.2017,09:00:00,4,Leichter Regenfall,11,80,100,8,1,26
22.10.2017,10:00:00,9,Leichter Regenfall,11,77,98,9,1,25
22.10.2017,11:00:00,13,MÃ¤ÃŸiger bis starker Regen mit Gewitter,12,74,96,9,1,24
22.10.2017,12:00:00,8,MÃ¤ÃŸiger bis starker Regen mit Gewitter,12,71,95,10,1,23
22.10.2017,13:00:00,16,MÃ¤ÃŸiger bis starker Regen mit Gewitter,12,68,88,10,1,22
22.10.2017,14:00:00,17,MÃ¤ÃŸiger Regenfall,13,66,81,11,1,21
22.10.2017,15:00:00,18,MÃ¤ÃŸiger Regenfall,13,63,74,11,0,21
22.10.2017,16:00:00,9,MÃ¤ÃŸiger Regenfall,12,64,69,10,0,20
22.10.2017,17:00:00,9,BewÃ¶lkt,12,65,65,10,0,19
22.10.2017,18:00:00,10,BewÃ¶lkt,11,65,61,9,0,18
22.10.2017,19:00:00,7,BewÃ¶lkt,11,68,69,8,0,19
22.10.2017,20:00:00,4,Leicht bewÃ¶lkt,10,71,78,8,0,19
22.10.2017,21:00:00,1,Leicht bewÃ¶lkt,10,74,86,7,0,19
22.10.2017,22:00:00,0,Leicht bewÃ¶lkt,10,76,91,7,0,20
22.10.2017,23:00:00,0,Bedeckt,10,78,95,7,1,21
23.10.2017,00:00:00,0,Bedeckt,10,79,100,7,1,22
23.10.2017,01:00:00,0,Bedeckt,10,79,91,7,1,21
23.10.2017,02:00:00,0,MÃ¤ÃŸiger Regenfall,10,79,82,7,1,20
23.10.2017,03:00:00,0,MÃ¤ÃŸiger Regenfall,9,79,73,7,0,19
23.10.2017,04:00:00,2,MÃ¤ÃŸiger Regenfall,9,80,76,7,0,18
23.10.2017,05:00:00,8,Leicht bewÃ¶lkt,9,81,78,6,0,17
23.10.2017,06:00:00,15,Leicht bewÃ¶lkt,9,82,81,6,0,16
23.10.2017,07:00:00,41,Leicht bewÃ¶lkt,9,81,85,7,0,17
23.10.2017,08:00:00,46,Bedeckt,10,80,89,7,0,17
23.10.2017,09:00:00,7,Bedeckt,10,79,93,8,0,17
23.10.2017,10:00:00,6,Bedeckt,11,77,92,9,0,17
23.10.2017,11:00:00,13,Bedeckt,11,76,92,10,0,17
23.10.2017,12:00:00,19,Bedeckt,12,74,92,10,0,17
23.10.2017,13:00:00,10,Bedeckt,13,72,86,11,0,16
23.10.2017,14:00:00,20,Bedeckt,13,71,80,12,0,15
23.10.2017,15:00:00,16,Bedeckt,14,69,75,12,0,14
23.10.2017,16:00:00,22,Bedeckt,13,72,79,12,0,13
23.10.2017,17:00:00,36,BewÃ¶lkt,13,75,83,12,0,12
23.10.2017,18:00:00,28,BewÃ¶lkt,13,78,88,12,0,10
23.10.2017,19:00:00,8,BewÃ¶lkt,12,81,86,11,0,10
23.10.2017,20:00:00,9,Bedeckt,12,85,84,11,0,10
23.10.2017,21:00:00,4,Bedeckt,12,88,82,11,0,9
23.10.2017,22:00:00,5,Bedeckt,12,89,85,11,0,9
23.10.2017,23:00:00,4,BewÃ¶lkt,12,90,88,11,0,9
24.10.2017,00:00:00,0,BewÃ¶lkt,12,90,91,11,0,9
24.10.2017,01:00:00,0,BewÃ¶lkt,12,90,94,11,0,9
24.10.2017,02:00:00,0,Bedeckt,12,89,97,11,0,9
24.10.2017,03:00:00,0,Bedeckt,12,88,100,11,0,9
24.10.2017,04:00:00,1,Bedeckt,12,88,100,11,0,10
24.10.2017,05:00:00,6,Bedeckt,12,88,100,12,0,10
24.10.2017,06:00:00,13,Bedeckt,13,88,100,12,0,10
24.10.2017,07:00:00,30,Bedeckt,13,87,100,12,0,11
24.10.2017,08:00:00,33,Bedeckt,13,86,100,12,0,11
24.10.2017,09:00:00,10,Bedeckt,14,86,100,13,0,12
24.10.2017,10:00:00,2,Bedeckt,14,86,100,13,0,11
24.10.2017,11:00:00,25,Bedeckt,14,86,100,14,0,11
24.10.2017,12:00:00,6,Bedeckt,15,86,100,14,0,11
24.10.2017,13:00:00,16,Bedeckt,15,86,100,14,0,11
24.10.2017,14:00:00,13,Bedeckt,15,86,100,15,0,12
24.10.2017,15:00:00,18,Bedeckt,15,86,100,15,0,12
24.10.2017,16:00:00,23,Bedeckt,14,87,100,14,0,12
24.10.2017,17:00:00,23,Bedeckt,13,88,100,13,0,12
24.10.2017,18:00:00,12,Bedeckt,12,90,100,12,0,12
24.10.2017,19:00:00,9,Bedeckt,11,90,95,11,0,12
24.10.2017,20:00:00,2,Bedeckt,10,91,91,10,0,12
24.10.2017,21:00:00,13,Bedeckt,8,91,86,8,0,13
24.10.2017,22:00:00,7,Bedeckt,10,92,87,9,0,12
24.10.2017,23:00:00,4,BewÃ¶lkt,11,92,87,10,0,12
25.10.2017,00:00:00,1,BewÃ¶lkt,12,93,88,11,0,12
25.10.2017,01:00:00,0,BewÃ¶lkt,13,93,88,12,0,12
25.10.2017,02:00:00,0,Bedeckt,13,93,87,13,0,13
25.10.2017,03:00:00,0,Bedeckt,14,93,87,13,0,13
25.10.2017,04:00:00,3,Bedeckt,14,92,90,14,0,14
25.10.2017,05:00:00,12,BewÃ¶lkt,15,91,92,14,0,14
25.10.2017,06:00:00,11,BewÃ¶lkt,15,90,95,14,0,15
25.10.2017,07:00:00,40,BewÃ¶lkt,15,88,96,14,0,16
25.10.2017,08:00:00,39,Bedeckt,15,86,97,15,0,17
25.10.2017,09:00:00,14,Bedeckt,15,84,97,15,0,18
25.10.2017,10:00:00,19,Bedeckt,15,82,96,15,0,18
25.10.2017,11:00:00,24,Bedeckt,15,80,95,15,0,17
25.10.2017,12:00:00,26,Bedeckt,15,79,94,15,0,17
25.10.2017,13:00:00,25,Bedeckt,15,78,95,15,0,16
25.10.2017,14:00:00,30,Bedeckt,15,78,97,15,0,16
25.10.2017,15:00:00,30,Bedeckt,15,78,98,15,0,15
25.10.2017,16:00:00,35,Bedeckt,15,79,96,15,0,14
25.10.2017,17:00:00,39,Bedeckt,15,81,93,15,0,13
25.10.2017,18:00:00,14,Bedeckt,15,82,91,15,0,13
25.10.2017,19:00:00,14,Bedeckt,15,83,78,14,0,12
25.10.2017,20:00:00,6,BewÃ¶lkt,15,84,65,14,0,12
25.10.2017,21:00:00,3,BewÃ¶lkt,14,85,51,14,0,11
25.10.2017,22:00:00,6,BewÃ¶lkt,14,87,54,13,0,10
25.10.2017,23:00:00,1,Leicht bewÃ¶lkt,14,88,56,13,0,9
26.10.2017,00:00:00,0,Leicht bewÃ¶lkt,13,90,58,13,0,8
26.10.2017,01:00:00,0,Leicht bewÃ¶lkt,13,91,53,13,0,8
26.10.2017,02:00:00,0,BewÃ¶lkt,13,91,48,12,0,8
26.10.2017,03:00:00,0,BewÃ¶lkt,13,92,42,12,0,8
26.10.2017,04:00:00,1,BewÃ¶lkt,12,92,51,12,0,8
26.10.2017,05:00:00,11,Leicht bewÃ¶lkt,12,92,60,12,0,7
26.10.2017,06:00:00,12,Leicht bewÃ¶lkt,12,93,69,12,0,7
26.10.2017,07:00:00,38,Leicht bewÃ¶lkt,12,91,78,12,0,7
26.10.2017,08:00:00,32,Bedeckt,13,90,87,12,0,7
26.10.2017,09:00:00,7,Bedeckt,13,89,96,12,0,7
26.10.2017,10:00:00,13,Bedeckt,13,87,92,13,0,8
26.10.2017,11:00:00,8,Stellenweiser Regenfall,13,86,88,13,0,8
26.10.2017,12:00:00,12,Stellenweiser Regenfall,14,84,84,13,0,8
26.10.2017,13:00:00,20,Stellenweiser Regenfall,14,83,82,14,0,9
26.10.2017,14:00:00,20,Nieselregen,15,82,80,14,0,9
26.10.2017,15:00:00,20,Nieselregen,15,81,78,15,0,9
26.10.2017,16:00:00,29,Nieselregen,15,83,70,15,0,9
26.10.2017,17:00:00,32,BewÃ¶lkt,15,85,62,14,0,9
26.10.2017,18:00:00,23,BewÃ¶lkt,14,87,55,14,0,9
26.10.2017,19:00:00,16,BewÃ¶lkt,14,87,54,14,0,9
26.10.2017,20:00:00,3,Leicht bewÃ¶lkt,14,88,54,13,0,9
26.10.2017,21:00:00,2,Leicht bewÃ¶lkt,13,88,54,13,0,9
26.10.2017,22:00:00,5,Leicht bewÃ¶lkt,13,86,59,12,0,10
26.10.2017,23:00:00,2,Stellenweiser Regenfall,13,84,65,12,0,10
27.10.2017,00:00:00,0,Stellenweiser Regenfall,13,82,71,12,0,11
27.10.2017,01:00:00,0,Stellenweiser Regenfall,13,82,69,12,0,12
27.10.2017,02:00:00,0,BewÃ¶lkt,13,81,66,11,0,13
27.10.2017,03:00:00,0,BewÃ¶lkt,13,81,64,11,0,14
27.10.2017,04:00:00,0,BewÃ¶lkt,12,81,61,11,0,15
27.10.2017,05:00:00,6,Stellenweiser leichter Regenfall,12,80,58,10,0,15
27.10.2017,06:00:00,18,Stellenweiser leichter Regenfall,11,80,56,10,0,15
27.10.2017,07:00:00,25,Stellenweiser leichter Regenfall,12,77,57,10,0,16
27.10.2017,08:00:00,33,Leichter Regenschauer,12,74,58,10,0,17
27.10.2017,09:00:00,10,Leichter Regenschauer,12,72,60,10,0,18
27.10.2017,10:00:00,4,Leichter Regenschauer,13,68,56,11,0,18
27.10.2017,11:00:00,3,Stellenweiser Regenfall,13,64,53,12,0,19
27.10.2017,12:00:00,13,Stellenweiser Regenfall,14,60,49,12,0,19
27.10.2017,13:00:00,26,Stellenweiser Regenfall,14,59,43,12,0,19
27.10.2017,14:00:00,10,Leicht bewÃ¶lkt,14,58,37,13,0,18
27.10.2017,15:00:00,20,Leicht bewÃ¶lkt,14,57,31,13,0,18
27.10.2017,16:00:00,37,Leicht bewÃ¶lkt,13,59,23,12,0,17
27.10.2017,17:00:00,18,Stellenweiser Regenfall,13,62,16,11,0,15
27.10.2017,18:00:00,14,Stellenweiser Regenfall,12,64,8,11,0,14
27.10.2017,19:00:00,7,Stellenweiser Regenfall,12,66,27,10,0,14
27.10.2017,20:00:00,6,Sonnig,11,68,45,10,0,13
27.10.2017,21:00:00,2,Sonnig,11,70,63,10,0,13
27.10.2017,22:00:00,7,Sonnig,11,69,70,9,0,13
27.10.2017,23:00:00,0,Bedeckt,11,68,77,9,0,13
28.10.2017,00:00:00,0,Bedeckt,11,68,85,9,0,14
28.10.2017,01:00:00,1,Bedeckt,11,68,82,9,0,15
28.10.2017,02:00:00,0,BewÃ¶lkt,11,68,80,9,0,16
28.10.2017,03:00:00,1,BewÃ¶lkt,11,69,78,9,0,17
28.10.2017,04:00:00,1,BewÃ¶lkt,10,70,83,8,0,18
28.10.2017,05:00:00,3,BewÃ¶lkt,10,72,88,8,0,19
28.10.2017,06:00:00,1,BewÃ¶lkt,10,74,92,7,0,20
28.10.2017,07:00:00,1,BewÃ¶lkt,10,74,95,7,0,21
28.10.2017,08:00:00,6,Bedeckt,10,74,97,7,0,21
28.10.2017,09:00:00,2,Bedeckt,10,74,100,7,0,22
28.10.2017,10:00:00,9,Bedeckt,10,73,100,8,0,22
28.10.2017,11:00:00,7,Bedeckt,11,72,100,8,0,22
28.10.2017,12:00:00,15,Bedeckt,11,70,100,9,0,22
28.10.2017,13:00:00,18,Bedeckt,11,71,100,9,0,22
28.10.2017,14:00:00,17,Stellenweiser Regenfall,12,71,100,9,0,23
28.10.2017,15:00:00,16,Stellenweiser Regenfall,12,71,100,10,0,23
28.10.2017,16:00:00,16,Stellenweiser Regenfall,12,74,100,9,0,23
28.10.2017,17:00:00,5,Nieselregen,12,78,100,9,1,24
28.10.2017,18:00:00,4,Nieselregen,12,81,100,9,1,25
28.10.2017,19:00:00,4,Nieselregen,11,83,100,9,1,25
28.10.2017,20:00:00,4,MÃ¤ÃŸiger Regenfall,10,86,100,9,1,26
28.10.2017,21:00:00,1,MÃ¤ÃŸiger Regenfall,9,88,100,8,1,26
28.10.2017,22:00:00,3,MÃ¤ÃŸiger Regenfall,10,87,100,9,1,27
28.10.2017,23:00:00,3,MÃ¤ÃŸiger Regenfall,11,87,100,10,1,28
29.10.2017,00:00:00,0,MÃ¤ÃŸiger Regenfall,12,86,100,11,1,29
29.10.2017,01:00:00,0,MÃ¤ÃŸiger Regenfall,13,84,100,12,1,30
29.10.2017,02:00:00,0,Leichter Regenfall,14,82,100,12,1,32
29.10.2017,03:00:00,0,Leichter Regenfall,15,81,100,13,0,34
29.10.2017,04:00:00,1,Leichter Regenfall,14,76,100,12,0,34
29.10.2017,05:00:00,1,Nieselregen,14,72,99,11,0,34
29.10.2017,06:00:00,0,Nieselregen,13,68,99,11,0,35
29.10.2017,07:00:00,0,Nieselregen,13,64,89,10,0,33
29.10.2017,08:00:00,5,Nieselregen,12,59,79,10,0,31
29.10.2017,09:00:00,2,Nieselregen,12,55,70,9,0,30
29.10.2017,10:00:00,14,Nieselregen,12,53,67,9,0,28
29.10.2017,11:00:00,23,Stellenweiser Regenfall,12,52,65,9,0,27
29.10.2017,12:00:00,21,Stellenweiser Regenfall,12,50,63,9,0,26
29.10.2017,13:00:00,6,Stellenweiser Regenfall,12,50,62,9,0,25
29.10.2017,14:00:00,9,BewÃ¶lkt,12,51,61,9,0,24
29.10.2017,15:00:00,8,BewÃ¶lkt,11,52,61,9,0,23
29.10.2017,16:00:00,15,BewÃ¶lkt,11,53,56,9,0,22
29.10.2017,17:00:00,11,Stellenweiser Regenfall,11,55,52,8,0,21
29.10.2017,18:00:00,8,Stellenweiser Regenfall,10,56,48,8,0,20
29.10.2017,19:00:00,2,Stellenweiser Regenfall,10,57,49,8,0,19
29.10.2017,20:00:00,2,Leicht bewÃ¶lkt,10,59,50,8,0,17
29.10.2017,21:00:00,0,Leicht bewÃ¶lkt,10,60,51,7,0,16
29.10.2017,22:00:00,0,Leicht bewÃ¶lkt,9,61,50,7,0,16
29.10.2017,23:00:00,2,Stellenweiser Regenfall,9,61,50,7,0,15
30.10.2017,00:00:00,0,Stellenweiser Regenfall,9,62,50,7,0,15
30.10.2017,01:00:00,0,Stellenweiser Regenfall,9,64,44,6,0,15
30.10.2017,02:00:00,0,Leicht bewÃ¶lkt,8,65,39,6,0,15
30.10.2017,03:00:00,0,Leicht bewÃ¶lkt,8,67,34,5,0,14
30.10.2017,04:00:00,1,Leicht bewÃ¶lkt,8,68,40,5,0,14
30.10.2017,05:00:00,7,Leicht bewÃ¶lkt,8,69,46,5,0,14
30.10.2017,06:00:00,12,Leicht bewÃ¶lkt,8,70,52,5,0,14
30.10.2017,07:00:00,21,Leicht bewÃ¶lkt,8,68,56,6,0,14
30.10.2017,08:00:00,22,BewÃ¶lkt,8,67,61,6,0,14
30.10.2017,09:00:00,4,BewÃ¶lkt,9,66,65,7,0,14
30.10.2017,10:00:00,14,BewÃ¶lkt,9,63,61,7,0,14
30.10.2017,11:00:00,10,BewÃ¶lkt,10,60,57,8,0,14
30.10.2017,12:00:00,26,BewÃ¶lkt,11,57,53,9,0,14
30.10.2017,13:00:00,37,BewÃ¶lkt,11,56,49,9,0,14
30.10.2017,14:00:00,30,Leicht bewÃ¶lkt,11,56,46,9,0,14
30.10.2017,15:00:00,11,Leicht bewÃ¶lkt,11,55,42,9,0,14
30.10.2017,16:00:00,28,Leicht bewÃ¶lkt,10,58,41,8,0,13
30.10.2017,17:00:00,24,Leicht bewÃ¶lkt,9,61,40,8,0,12
30.10.2017,18:00:00,10,Leicht bewÃ¶lkt,9,64,39,7,0,11
30.10.2017,19:00:00,5,Leicht bewÃ¶lkt,9,65,46,7,0,10
30.10.2017,20:00:00,2,Leicht bewÃ¶lkt,8,67,52,7,0,9
30.10.2017,21:00:00,4,Leicht bewÃ¶lkt,8,69,59,7,0,7
30.10.2017,22:00:00,5,Leicht bewÃ¶lkt,8,70,64,7,0,7
30.10.2017,23:00:00,0,BewÃ¶lkt,8,72,69,7,0,6
31.10.2017,00:00:00,1,BewÃ¶lkt,7,73,73,7,0,6
31.10.2017,01:00:00,2,BewÃ¶lkt,7,74,77,7,0,6
31.10.2017,02:00:00,0,BewÃ¶lkt,8,74,81,6,0,7
31.10.2017,03:00:00,0,BewÃ¶lkt,8,75,84,6,0,8
31.10.2017,04:00:00,0,BewÃ¶lkt,8,75,84,6,0,8
31.10.2017,05:00:00,1,Bedeckt,8,75,83,6,0,9
31.10.2017,06:00:00,1,Bedeckt,8,75,82,6,0,9
31.10.2017,07:00:00,0,Bedeckt,8,74,82,6,0,10
31.10.2017,08:00:00,6,BewÃ¶lkt,8,72,81,6,0,11
